id,filename,width,height,class,score,xmin,ymin,xmax,ymax
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-08.png,512,512,spine,0.956668496131897,400.5,865.0,417.5,881.0
28,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-08.png,512,512,spine,0.7287225127220154,374.5,854.5,387.5,869.5
27,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-08.png,512,512,spine,0.5876621603965759,350.0,906.0,370.0,922.0
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-08.png,512,512,spine,0.9829607605934144,376.0,883.0,396.0,903.0
31,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-08.png,512,512,spine,0.9668697118759156,205.0,574.5,241.0,603.5
33,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-08.png,512,512,spine,0.9495073556900024,271.0,652.0,299.0,672.0
29,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-09.png,512,512,spine,0.7332077622413635,320.0,682.0,338.0,700.0
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-09.png,512,512,spine,0.9800633192062378,372.5,881.0,395.5,903.0
31,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-09.png,512,512,spine,0.9851245284080504,208.0,570.5,242.0,601.5
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-09.png,512,512,spine,0.959589958190918,401.0,865.5,417.0,880.5
25,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-09.png,512,512,spine,0.8812050819396973,318.5,666.0,341.5,686.0
33,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-09.png,512,512,spine,0.958984673023224,268.0,653.5,296.0,672.5
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-10.png,512,512,spine,0.9557976722717284,400.5,866.5,417.5,883.5
29,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-10.png,512,512,spine,0.7332077622413635,320.0,682.0,338.0,700.0
33,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-10.png,512,512,spine,0.9589421153068542,267.0,651.5,295.0,672.5
0,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-10.png,512,512,spine,0.5053789019584656,229.0,478.0,245.0,494.0
34,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-10.png,512,512,spine,0.6268690228462219,242.5,521.5,263.5,540.5
25,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-10.png,512,512,spine,0.7456242442131042,318.0,665.0,342.0,687.0
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-10.png,512,512,spine,0.9799210429191588,372.5,885.0,395.5,905.0
24,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-10.png,512,512,spine,0.7150467038154602,354.5,885.5,371.5,902.5
31,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-10.png,512,512,spine,0.9836529493331908,208.0,571.5,244.0,602.5
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-11.png,512,512,spine,0.7425259947776794,370.5,881.0,397.5,903.0
1,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-11.png,512,512,spine,0.6735985279083252,218.5,434.5,233.5,449.5
34,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-11.png,512,512,spine,0.5975655913352966,241.0,521.5,263.0,540.5
0,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-11.png,512,512,spine,0.9015661478042604,226.5,476.0,243.5,492.0
33,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-11.png,512,512,spine,0.9676932096481324,268.5,651.5,295.5,672.5
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-11.png,512,512,spine,0.9320363998413086,400.0,862.5,418.0,879.5
25,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-11.png,512,512,spine,0.506597101688385,318.5,666.0,341.5,686.0
24,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-11.png,512,512,spine,0.7150467038154602,354.5,885.5,371.5,902.5
31,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-11.png,512,512,spine,0.9864447712898254,208.0,567.0,244.0,599.0
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-12.png,512,512,spine,0.8670861721038818,398.5,865.5,415.5,880.5
33,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-12.png,512,512,spine,0.9575803875923156,267.0,651.5,295.0,672.5
1,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-12.png,512,512,spine,0.73267662525177,219.0,434.0,235.0,448.0
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-12.png,512,512,spine,0.961903750896454,370.5,883.0,395.5,903.0
25,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-12.png,512,512,spine,0.506597101688385,318.5,666.0,341.5,686.0
31,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-12.png,512,512,spine,0.9893319606781006,208.5,572.5,243.5,601.5
34,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-12.png,512,512,spine,0.5606670379638672,241.0,522.5,263.0,541.5
0,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-12.png,512,512,spine,0.8731288313865662,224.5,475.5,241.5,492.5
31,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-13.png,512,512,spine,0.9920415282249452,209.0,569.0,243.0,601.0
0,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-13.png,512,512,spine,0.8483676314353943,224.0,475.5,240.0,492.5
34,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-13.png,512,512,spine,0.6618053913116455,241.0,525.0,261.0,545.0
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-13.png,512,512,spine,0.961903750896454,370.5,883.0,395.5,903.0
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-13.png,512,512,spine,0.7429430484771729,400.0,862.0,418.0,880.0
33,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-13.png,512,512,spine,0.9287810921669006,268.0,650.5,294.0,671.5
1,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-13.png,512,512,spine,0.7895627021789551,217.5,432.0,234.5,448.0
33,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-14.png,512,512,spine,0.8975004553794861,266.5,650.0,293.5,672.0
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-14.png,512,512,spine,0.6232590675354004,402.5,865.5,419.5,880.5
31,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-14.png,512,512,spine,0.9788803458213806,210.0,568.0,244.0,596.0
0,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-14.png,512,512,spine,0.896102786064148,226.5,476.5,243.5,493.5
34,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-14.png,512,512,spine,0.8359036445617676,241.0,527.5,261.0,546.5
1,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-14.png,512,512,spine,0.6904776096343994,217.0,433.0,235.0,449.0
33,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-15.png,512,512,spine,0.8291466236114502,267.0,654.0,293.0,676.0
34,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-15.png,512,512,spine,0.8734155893325806,243.0,528.0,265.0,548.0
0,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-15.png,512,512,spine,0.86631178855896,225.0,473.5,241.0,490.5
1,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-15.png,512,512,spine,0.6998494267463684,215.0,432.5,233.0,449.5
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-15.png,512,512,spine,0.6232590675354004,402.5,865.5,419.5,880.5
31,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-15.png,512,512,spine,0.9366814494132996,209.5,569.0,242.5,595.0
31,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-16.png,512,512,spine,0.6802429556846619,212.0,567.5,244.0,596.5
33,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-16.png,512,512,spine,0.8291466236114502,267.0,654.0,293.0,676.0
34,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-16.png,512,512,spine,0.9073649644851683,239.5,529.5,260.5,548.5
0,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-16.png,512,512,spine,0.578397274017334,226.0,473.5,242.0,488.5
1,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-16.png,512,512,spine,0.5404326915740967,216.0,434.0,234.0,450.0
31,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-17.png,512,512,spine,0.6802429556846619,212.0,567.5,244.0,596.5
0,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-17.png,512,512,spine,0.578397274017334,226.0,473.5,242.0,488.5
34,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-17.png,512,512,spine,0.9223378300666808,242.5,526.0,261.5,546.0
1,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-17.png,512,512,spine,0.5404326915740967,216.0,434.0,234.0,450.0
34,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-18.png,512,512,spine,0.73536616563797,241.0,526.5,259.0,545.5
34,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack2-19.png,512,512,spine,0.73536616563797,241.0,526.5,259.0,545.5
35,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-04.png,512,512,spine,0.7454766035079956,424.0,1028.5,440.0,1045.5
36,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-04.png,512,512,spine,0.7049533724784851,388.0,935.0,410.0,955.0
37,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-05.png,512,512,spine,0.7071622014045715,402.0,957.0,416.0,975.0
35,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-05.png,512,512,spine,0.810299277305603,422.5,1024.5,439.5,1043.5
36,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-05.png,512,512,spine,0.6373583078384399,389.5,931.5,410.5,952.5
37,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-06.png,512,512,spine,0.7071622014045715,402.0,957.0,416.0,975.0
39,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-06.png,512,512,spine,0.5475070476531982,520.5,949.0,537.5,965.0
35,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-06.png,512,512,spine,0.7984944581985474,424.5,1023.0,441.5,1043.0
38,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-06.png,512,512,spine,0.8226873278617859,500.5,936.5,519.5,957.5
36,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-06.png,512,512,spine,0.6650269031524658,387.5,935.0,408.5,953.0
28,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-06.png,512,512,spine,0.6022925972938538,377.0,852.5,389.0,865.5
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.5856058597564697,835.5,1091.0,850.5,1107.0
39,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.5475070476531982,520.5,949.0,537.5,965.0
28,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.6022925972938538,377.0,852.5,389.0,865.5
45,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.5452972054481506,447.5,1155.0,464.5,1171.0
43,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.5737195611000061,681.5,1003.0,698.5,1021.0
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.698379635810852,379.5,883.5,400.5,904.5
38,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.8821223974227905,500.5,937.0,521.5,961.0
44,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.5488407015800476,628.5,1000.0,643.5,1014.0
41,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.6788212060928345,587.5,978.0,602.5,992.0
27,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.6961880326271057,354.5,905.5,369.5,922.5
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.5311786532402039,403.5,865.0,418.5,881.0
35,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.7601877450942993,426.0,1027.0,442.0,1045.0
36,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.5726536512374878,388.5,934.5,407.5,953.5
40,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-07.png,512,512,spine,0.8146055340766907,552.0,918.5,576.0,949.5
49,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.724995493888855,759.5,1061.0,774.5,1077.0
38,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.9595035910606384,501.0,936.0,521.0,958.0
47,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.8957242369651794,731.0,1022.5,753.0,1041.5
41,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.7160147428512573,586.5,979.0,601.5,993.0
40,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.8643588423728943,551.5,919.5,574.5,948.5
48,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.8471965193748474,819.5,1115.5,840.5,1132.5
27,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.6961880326271057,354.5,905.5,369.5,922.5
36,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.5726536512374878,388.5,934.5,407.5,953.5
35,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.7601877450942993,426.0,1027.0,442.0,1045.0
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.8630720376968384,377.5,886.0,394.5,904.0
45,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.5452972054481506,447.5,1155.0,464.5,1171.0
43,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.5737195611000061,681.5,1003.0,698.5,1021.0
44,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.6046316027641296,625.5,999.5,640.5,1014.5
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.8548332452774048,834.0,1093.0,850.0,1109.0
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.6236137747764587,402.0,864.0,418.0,882.0
46,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-08.png,512,512,spine,0.7004216909408569,551.5,961.5,568.5,976.5
47,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-09.png,512,512,spine,0.7772658467292786,732.0,1024.5,754.0,1043.5
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-09.png,512,512,spine,0.9456543922424316,833.5,1091.0,850.5,1109.0
46,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-09.png,512,512,spine,0.7004216909408569,551.5,961.5,568.5,976.5
49,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-09.png,512,512,spine,0.8733758926391602,761.5,1061.5,776.5,1076.5
40,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-09.png,512,512,spine,0.7817033529281616,551.5,923.5,574.5,950.5
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-09.png,512,512,spine,0.9086483716964722,378.0,884.5,396.0,903.5
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-09.png,512,512,spine,0.8006656765937805,401.0,862.5,417.0,879.5
43,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-09.png,512,512,spine,0.6488916873931885,679.0,1003.5,697.0,1020.5
44,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-09.png,512,512,spine,0.6162316799163818,626.5,1001.0,643.5,1017.0
41,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-09.png,512,512,spine,0.7160147428512573,586.5,979.0,601.5,993.0
38,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-09.png,512,512,spine,0.9533863067626952,502.0,937.5,522.0,958.5
48,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-09.png,512,512,spine,0.9434491395950316,818.5,1114.5,839.5,1131.5
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-10.png,512,512,spine,0.9020090103149414,375.0,883.5,393.0,902.5
38,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-10.png,512,512,spine,0.972539484500885,500.5,938.0,521.5,960.0
40,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-10.png,512,512,spine,0.9577078223228456,552.0,922.5,576.0,951.5
44,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-10.png,512,512,spine,0.8187508583068848,624.0,999.0,640.0,1015.0
43,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-10.png,512,512,spine,0.5334069728851318,679.5,1003.0,696.5,1019.0
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-10.png,512,512,spine,0.9336321353912354,836.0,1090.5,854.0,1107.5
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-10.png,512,512,spine,0.8063855767250061,400.0,862.0,416.0,878.0
47,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-10.png,512,512,spine,0.9149016737937928,729.5,1022.5,752.5,1041.5
49,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-10.png,512,512,spine,0.8581324219703674,761.0,1062.5,777.0,1077.5
48,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-10.png,512,512,spine,0.93855881690979,817.5,1113.0,840.5,1133.0
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-11.png,512,512,spine,0.6878440976142883,402.5,864.0,419.5,880.0
44,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-11.png,512,512,spine,0.6240358352661133,623.5,1000.0,638.5,1014.0
43,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-11.png,512,512,spine,0.5334069728851318,679.5,1003.0,696.5,1019.0
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-11.png,512,512,spine,0.7058557868003845,374.5,884.0,393.5,902.0
38,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-11.png,512,512,spine,0.9781036376953124,500.5,936.5,523.5,959.5
48,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-11.png,512,512,spine,0.8924279808998108,817.5,1112.5,838.5,1131.5
47,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-11.png,512,512,spine,0.9036054015159608,728.5,1022.5,751.5,1041.5
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-11.png,512,512,spine,0.9589095711708068,835.5,1091.5,852.5,1108.5
49,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-11.png,512,512,spine,0.8971260786056519,760.0,1062.0,776.0,1078.0
40,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-11.png,512,512,spine,0.5333505868911743,554.0,924.5,576.0,951.5
48,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-12.png,512,512,spine,0.640716016292572,818.0,1112.0,840.0,1132.0
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-12.png,512,512,spine,0.9268099665641784,833.5,1090.0,850.5,1108.0
49,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-12.png,512,512,spine,0.9214706420898438,757.0,1064.0,773.0,1080.0
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-12.png,512,512,spine,0.6147162914276123,400.5,861.5,415.5,876.5
47,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-12.png,512,512,spine,0.9600534439086914,730.0,1021.0,754.0,1041.0
44,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-12.png,512,512,spine,0.5641965270042419,623.5,999.5,638.5,1014.5
40,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-12.png,512,512,spine,0.5333505868911743,554.0,924.5,576.0,951.5
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-12.png,512,512,spine,0.7243310213088989,375.5,882.0,394.5,900.0
38,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-12.png,512,512,spine,0.973440170288086,501.0,937.0,523.0,959.0
32,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-13.png,512,512,spine,0.6147162914276123,400.5,861.5,415.5,876.5
48,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-13.png,512,512,spine,0.640716016292572,818.0,1112.0,840.0,1132.0
47,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-13.png,512,512,spine,0.9193688035011292,728.0,1023.0,750.0,1041.0
38,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-13.png,512,512,spine,0.847312331199646,502.0,935.5,522.0,956.5
44,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-13.png,512,512,spine,0.5641965270042419,623.5,999.5,638.5,1014.5
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-13.png,512,512,spine,0.524060845375061,371.5,882.5,392.5,901.5
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-13.png,512,512,spine,0.9307829737663268,836.5,1090.5,853.5,1107.5
49,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-13.png,512,512,spine,0.8841598629951477,759.5,1061.0,774.5,1077.0
38,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-14.png,512,512,spine,0.6025562286376953,499.5,938.0,518.5,956.0
49,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-14.png,512,512,spine,0.8061242699623108,754.5,1062.5,771.5,1077.5
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-14.png,512,512,spine,0.8636723756790161,835.0,1090.0,851.0,1108.0
30,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-14.png,512,512,spine,0.524060845375061,371.5,882.5,392.5,901.5
47,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-14.png,512,512,spine,0.9199059009552002,729.5,1021.5,752.5,1042.5
47,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-15.png,512,512,spine,0.777148962020874,730.0,1024.5,750.0,1041.5
38,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-15.png,512,512,spine,0.6025562286376953,499.5,938.0,518.5,956.0
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-15.png,512,512,spine,0.6356832385063171,834.0,1089.5,850.0,1106.5
49,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack3-15.png,512,512,spine,0.5714457631111145,753.5,1061.5,768.5,1076.5
42,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-03.png,512,512,spine,0.6356832385063171,834.0,1089.5,850.0,1106.5
50,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-03.png,512,512,spine,0.8224315643310547,1218.0,1508.0,1240.0,1528.0
51,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-03.png,512,512,spine,0.6095945835113525,1264.5,1511.5,1285.5,1532.5
47,/home/fvogel/Documents/data_tracking/1004_anchors_5_30000/SR052N1D1day1stack4-03.png,512,512,spine,0.777148962020874,730.0,1024.5,750.0,1041.5
